Product ID,Product Name,Category,Price,Quantity,Supplier,Supplier Contact,Items,Timestamp,Interaction Count
5525,three,Women's Accessories,82.77,41,Davis Ltd,meganwilliams@example.net,Leggins,9/25/2022 00:06,251
4708,draw,Women's Shoes,47.73,139,Duran-Harrison,johnjohnson@example.org,Shoes,4/5/2021 17:18,701
3259,mouth,Men's Clothing,29.94,143,"Conley, Munoz and Andersen",anngoodwin@example.com,Pant & shirt,1/29/2020 10:14,403
7359,growth,Women's Accessories,21.09,137,Larson-Cruz,cstephenson@example.org,Pant & shirt,7/14/2023 20:43,317
4005,blood,Men's Accessories,84.31,42,"Wolf, Callahan and Flores",sconner@example.net,Formal Shoe,8/2/2021 23:28,628
5740,owner,Men's Clothing,73.71,114,"Villa, Anderson and Peters",piercewilliam@example.com,Pant & shirt,4/20/2021 16:26,280
6306,many,Men's Accessories,22.06,195,"Marshall, Montgomery and Lewis",tmontgomery@example.org,Wrist Watch,2/19/2023 06:12,446
4384,painting,Women's Clothing,31.94,132,"Luna, Porter and Patterson",vincentturner@example.org,Wrist Watch,9/12/2021 13:44,811
6006,rich,Women's Accessories,78.54,77,"Martinez, Bryant and Fields",jenniferjohnson@example.com,Wrist Watch,12/10/2021 20:47,640
2247,character,Women's Shoes,57.65,64,Johnson-Gonzalez,abruce@example.org,Shoes,11/27/2022 01:10,839
6241,store,Women's Clothing,44.4,185,"Gonzalez, Boyd and Jenkins",zjohnson@example.net,Bracelet,12/21/2020 08:21,352
1293,quite,Men's Shoes,90.41,70,"Garcia, Raymond and Waller",scott06@example.com,Bracelet,5/8/2021 16:16,186
4927,better,Men's Shoes,39.69,188,Harris-Howard,katherinejohnston@example.com,Bracelet,4/27/2020 16:28,695
4519,phone,Men's Clothing,79.27,57,Warren-Lane,caseymurray@example.com,Wrist Watch,9/1/2022 00:10,825
8595,star,Men's Shoes,30.41,149,Lara-Washington,jeffrey79@example.org,Leggins,3/21/2022 19:40,166
6619,likely,Women's Shoes,97.58,41,Vaughn-Neal,ibush@example.net,Wrist Watch,10/18/2023 06:45,55
9473,heart,Women's Accessories,21.63,109,"Day, King and Brown",qperkins@example.org,Leggins,5/19/2021 12:54,330
1614,pick,Women's Shoes,44.95,114,Allison-Fowler,gravesjustin@example.org,Pant & shirt,9/23/2021 01:18,528
4113,hour,Men's Shoes,12.08,148,Thomas Inc,fieldsjames@example.com,Shoes,8/26/2023 04:59,68
5169,four,Men's Accessories,40.78,40,Campbell-Carlson,stanleyjoshua@example.com,Pant & shirt,2/21/2021 17:42,481
6329,commercial,Women's Accessories,66.04,189,Solis Inc,rmunoz@example.net,Pant & shirt,10/3/2022 06:16,43
6657,good,Women's Shoes,54.42,160,Rocha PLC,gedwards@example.org,Leggins,2/1/2020 00:02,144
1111,top,Men's Shoes,11.4,51,"Stein, Cook and Suarez",david15@example.net,Wrist Watch,4/16/2023 11:14,691
5694,every,Men's Accessories,68.71,90,Hernandez-Martinez,alyssamorris@example.com,Formal Shoe,4/3/2022 03:27,91
5627,former,Women's Shoes,71.64,102,Gallegos Ltd,brownlinda@example.com,Wrist Watch,8/14/2021 20:19,472
3684,traditional,Women's Clothing,26.3,165,Olson-Campbell,garciagerald@example.com,Leggins,6/3/2023 18:54,416
1855,might,Women's Accessories,16.16,100,Doyle Ltd,debrawarren@example.com,Bracelet,11/4/2022 19:02,849
7339,discuss,Men's Shoes,34.86,111,"Ramirez, Wilson and Patel",xlawson@example.com,Wrist Watch,3/1/2021 23:47,299
2547,hear,Women's Clothing,92.59,137,Hughes PLC,icole@example.net,Pant & shirt,12/1/2020 16:30,917
4138,election,Women's Clothing,94.53,135,Reyes Ltd,jriddle@example.net,Leggins,5/6/2023 12:51,603
5272,leave,Men's Clothing,72.91,157,Morgan-Waters,laura92@example.net,Leggins,7/31/2021 02:16,113
8176,plan,Men's Shoes,39.6,150,"Jones, Haley and Ross",trevorsimpson@example.com,Leggins,4/11/2023 01:19,20
3906,fill,Women's Clothing,28.72,30,Sexton Ltd,danielwilliams@example.com,Formal Shoe,1/17/2023 02:38,400
6885,edge,Women's Clothing,57.2,80,Mann-Miller,hillryan@example.com,Bracelet,3/17/2023 04:13,686
7316,bed,Men's Accessories,72.78,94,"Richard, Lewis and Fisher",xdavis@example.com,Pant & shirt,12/20/2023 03:30,537
4604,majority,Men's Shoes,97.01,85,Olson-Jones,ramirezmatthew@example.com,Bracelet,1/10/2023 04:37,990
6652,job,Men's Clothing,38.95,131,"White, Austin and Moore",jason90@example.com,Shoes,4/23/2022 17:41,662
5199,think,Men's Accessories,35.87,81,Acosta PLC,jacqueline84@example.com,Leggins,3/10/2022 11:19,568
6104,series,Men's Clothing,10.51,34,"Rice, Garcia and Nelson",phillip79@example.org,Pant & shirt,9/11/2020 15:05,14
2093,PM,Women's Shoes,81.51,185,Martinez LLC,william82@example.com,Wrist Watch,12/19/2023 23:45,551
7685,industry,Men's Accessories,97.23,29,Thompson PLC,williamsonmargaret@example.net,Shoes,10/12/2023 01:37,560
8093,market,Men's Shoes,61.42,30,Murphy-Jenkins,mcdonaldtony@example.com,Shoes,4/7/2021 10:13,436
9703,heavy,Men's Accessories,76.62,95,"Phillips, Garcia and Rowland",barbarajones@example.com,Wrist Watch,6/18/2023 09:35,619
4387,tax,Women's Accessories,61.04,27,Chen Inc,iantaylor@example.net,Bracelet,4/30/2023 11:54,295
6218,thought,Men's Accessories,50.48,51,"Miller, Rivera and Johnson",frogers@example.net,Leggins,10/5/2023 00:36,1
7077,beyond,Women's Clothing,79.56,35,Porter-Brown,mccormickwilliam@example.net,Leggins,7/10/2020 18:59,741
3580,deep,Men's Shoes,99.98,82,"Best, Rhodes and Delacruz",lisa20@example.com,Shoes,6/9/2020 03:02,284
4157,state,Women's Clothing,44.82,146,Howell Group,danielblevins@example.net,Leggins,4/12/2021 03:44,622
8273,next,Women's Shoes,48.25,47,Scott-Shelton,elizabethbell@example.org,Leggins,9/18/2022 08:39,329
5634,data,Women's Accessories,41.19,88,Spencer-Fowler,amyarmstrong@example.org,Formal Shoe,5/4/2022 00:40,365
4621,worker,Women's Shoes,77.54,123,Velasquez and Sons,matthew73@example.org,Wrist Watch,11/27/2020 15:17,752
2882,candidate,Women's Accessories,77.16,12,Joseph LLC,shannonjones@example.com,Wrist Watch,6/24/2022 00:30,794
7055,reason,Women's Shoes,63.43,194,Wong Ltd,martin95@example.net,Shoes,7/29/2023 01:30,682
8290,history,Women's Accessories,95.48,127,Rhodes-Ortiz,rogerschristopher@example.org,Formal Shoe,5/7/2022 11:34,663
4298,but,Men's Accessories,52.02,115,Payne Ltd,fieldsalicia@example.com,Bracelet,5/25/2021 01:40,117
3006,yes,Women's Shoes,20.1,76,Wilson and Sons,froberson@example.org,Shoes,12/10/2023 20:39,80
6747,total,Men's Clothing,89,88,"Henry, Harris and Guerrero",fosteranthony@example.com,Pant & shirt,9/10/2021 09:12,69
6205,job,Men's Clothing,59.1,136,Smith Ltd,jacquelinewiley@example.com,Bracelet,5/31/2021 00:03,330
3117,condition,Men's Accessories,72.76,36,Miller-Ellis,jasonhill@example.net,Wrist Watch,12/20/2023 18:03,410
1110,behind,Men's Accessories,17.71,135,"Elliott, Rivers and Evans",burnstroy@example.net,Wrist Watch,8/18/2021 13:52,327
2706,involve,Women's Shoes,42.25,58,Thornton-Wong,vincent80@example.org,Bracelet,4/27/2020 15:28,658
3424,population,Women's Shoes,63.39,189,King-Walton,josephgates@example.net,Shoes,3/2/2021 06:12,922
2669,Congress,Women's Clothing,70.99,141,"Miller, Cowan and Morrison",martinezluke@example.com,Wrist Watch,5/31/2023 05:22,370
1594,song,Men's Shoes,62.59,68,Singh-Davis,tina81@example.net,Formal Shoe,11/6/2020 22:49,170
3146,plan,Women's Clothing,52.09,112,"Lopez, Jones and Phillips",ethan55@example.com,Shoes,3/19/2023 20:44,196
5932,ready,Men's Accessories,67.24,176,Logan PLC,lisa75@example.net,Leggins,4/14/2022 23:26,766
6860,both,Women's Clothing,72.97,28,Rodriguez-Smith,jonesjennifer@example.net,Shoes,11/23/2023 22:11,339
9632,upon,Men's Accessories,13.46,47,Pineda-Smith,brownraymond@example.com,Bracelet,1/31/2020 05:20,700
7980,across,Women's Shoes,25.63,101,Jimenez-Arnold,jasonprice@example.net,Leggins,7/17/2023 02:50,498
5129,area,Men's Shoes,54.57,182,"Morris, Watson and Barton",wrichards@example.org,Formal Shoe,12/10/2021 06:48,318
5951,contain,Men's Clothing,19.69,19,Lamb-Holt,erin14@example.net,Bracelet,7/7/2022 15:40,907
4420,court,Women's Shoes,49.82,95,"Khan, Brewer and Sexton",moralesmelissa@example.net,Leggins,1/24/2022 21:53,891
5842,finish,Men's Accessories,18.47,59,Young-Johnson,courtneywilson@example.org,Bracelet,5/8/2020 20:55,303
3028,security,Men's Shoes,43.3,59,Anderson-Bryant,justin91@example.net,Pant & shirt,6/4/2020 13:59,692
8429,security,Men's Shoes,38.69,136,Wade-Smith,david23@example.org,Formal Shoe,2/6/2022 21:39,559
1512,past,Men's Clothing,70.87,47,Sosa-Gutierrez,santiagolisa@example.com,Wrist Watch,10/3/2020 11:55,404
8870,only,Women's Accessories,45.23,129,"Carpenter, Hawkins and Rivera",erin25@example.net,Bracelet,1/7/2020 10:03,328
3318,difficult,Women's Accessories,83.3,48,Smith PLC,brookelewis@example.com,Formal Shoe,7/17/2021 03:01,292
9181,start,Women's Accessories,95.01,74,Macdonald-Stephenson,jodiwilson@example.net,Pant & shirt,4/1/2020 20:52,836
8943,various,Men's Accessories,44.18,176,Savage Group,ramosjessica@example.org,Wrist Watch,6/18/2021 04:34,412
9411,drive,Men's Shoes,91.92,19,"Johnson, Petersen and Morales",johnsonnicholas@example.net,Pant & shirt,5/19/2021 01:33,624
1832,cost,Men's Shoes,92.21,184,Hernandez-Mann,oscarcunningham@example.com,Wrist Watch,7/28/2023 04:12,615
9073,small,Women's Clothing,81.66,127,Pope-Brown,richardwilliam@example.org,Wrist Watch,6/12/2022 15:29,73
9252,recently,Men's Clothing,26.85,167,Robinson Ltd,ogill@example.com,Bracelet,8/19/2023 19:51,926
1237,break,Women's Accessories,85.32,173,Henderson PLC,gregorynicholas@example.net,Leggins,2/1/2021 23:03,862
3759,there,Women's Clothing,22.38,46,"Smith, Martin and Hill",richard53@example.org,Formal Shoe,5/10/2023 04:25,941
8645,none,Men's Clothing,12.16,119,"Frederick, Davis and Shepard",kperry@example.org,Pant & shirt,1/19/2020 16:31,108
2516,serve,Men's Shoes,98.03,97,Floyd-Morris,timothywright@example.org,Bracelet,3/25/2020 08:24,495
8704,remember,Men's Accessories,48.53,119,Barber-Nash,johnsonvictoria@example.com,Wrist Watch,10/30/2022 23:20,499
2215,certainly,Women's Clothing,61.21,189,"Chapman, Ramirez and Chapman",thomas18@example.org,Wrist Watch,5/29/2022 01:54,118
1536,by,Men's Accessories,88.94,139,Mann Inc,angelabell@example.net,Shoes,3/21/2021 14:08,136
1038,bag,Men's Shoes,43.95,33,Wood LLC,ronaldmoody@example.org,Leggins,12/2/2021 16:30,450
7164,drive,Women's Clothing,42.66,200,"Fitzpatrick, Martinez and Olson",sergiostewart@example.net,Bracelet,6/21/2023 16:09,774
9038,most,Women's Accessories,36.55,94,Ward PLC,ashley83@example.org,Shoes,5/2/2022 08:37,746
4830,professional,Men's Shoes,40.79,127,"Short, Joseph and Stevens",phowell@example.com,Formal Shoe,2/21/2021 16:03,622
3340,evening,Men's Accessories,99.84,113,Cooper-Swanson,desiree00@example.com,Shoes,2/25/2021 13:18,98
4875,believe,Men's Accessories,48.13,79,Holmes-Taylor,nscott@example.net,Formal Shoe,3/21/2022 17:47,367
3994,site,Women's Clothing,80.24,83,James-Glover,joseph34@example.net,Formal Shoe,1/19/2021 13:23,205
9378,administration,Men's Clothing,42.47,112,Thompson Ltd,nicholas20@example.org,Formal Shoe,9/29/2020 17:17,982
2972,against,Men's Accessories,20.64,79,Sims Group,qbowman@example.com,Shoes,6/19/2022 18:53,918
6013,sense,Men's Clothing,20.36,121,Cardenas PLC,williamskristine@example.com,Leggins,6/8/2022 10:40,513
3647,for,Men's Clothing,41.57,96,"Perez, Cross and Robbins",brownraymond@example.net,Bracelet,4/30/2021 15:30,703
5182,free,Women's Clothing,58.93,147,Elliott Inc,vchapman@example.com,Leggins,8/16/2022 07:41,912
2078,billion,Women's Shoes,19.73,85,"Hull, Davis and Small",ncooley@example.org,Shoes,10/5/2021 11:24,679
4501,consider,Men's Accessories,56.75,177,Gray-Lang,ramosmitchell@example.net,Shoes,10/13/2021 22:35,211
2995,laugh,Women's Clothing,52.28,186,Harris LLC,jaredcampbell@example.com,Pant & shirt,2/23/2022 00:01,661
1781,stop,Women's Clothing,75.5,178,Carney-Martinez,garciamichele@example.org,Wrist Watch,6/14/2023 10:27,328
2622,think,Women's Shoes,61.87,165,"Brown, Randall and Lynch",woodjeremy@example.org,Formal Shoe,8/2/2023 14:34,820
8013,letter,Women's Shoes,39.54,67,Fowler Group,lanepaul@example.net,Wrist Watch,6/9/2022 21:00,242
9249,administration,Women's Accessories,27.32,133,Jacobson-Miller,reyesheather@example.com,Shoes,3/25/2023 20:54,466
8666,think,Men's Clothing,90.69,178,Henson Group,bdawson@example.org,Shoes,5/12/2022 07:12,702
4440,Mrs,Women's Clothing,42.38,43,"Parsons, Stokes and Perez",osborneeric@example.org,Formal Shoe,8/31/2023 14:06,231
8725,probably,Women's Shoes,70.64,35,Stephenson Group,gknight@example.com,Wrist Watch,4/28/2020 10:41,348
2916,financial,Women's Clothing,66.8,121,Nichols-Miller,kimberlyromero@example.org,Shoes,6/24/2023 04:08,695
8547,improve,Men's Accessories,12.17,35,Ortiz Ltd,dwinters@example.net,Wrist Watch,3/30/2021 20:59,1
8290,always,Men's Accessories,57.29,61,Carson LLC,ple@example.org,Bracelet,4/18/2020 21:58,26
4863,strategy,Men's Shoes,94.47,71,Morgan Group,cartergeorge@example.net,Formal Shoe,6/28/2020 22:41,471
4164,audience,Men's Clothing,57.31,148,Chang Group,michelle17@example.com,Bracelet,1/27/2023 19:36,510
8499,seem,Women's Shoes,87.67,43,Martinez Inc,bbrock@example.org,Pant & shirt,11/9/2020 21:15,856
5896,sometimes,Women's Shoes,81.18,15,Cooley-Smith,rosemaureen@example.net,Formal Shoe,10/12/2020 10:50,489
9023,couple,Men's Clothing,34.45,67,Wise and Sons,jnelson@example.net,Shoes,2/18/2020 03:37,590
2326,radio,Women's Shoes,61.58,160,Thomas-Rich,karensmith@example.com,Shoes,9/24/2020 16:36,543
3749,poor,Women's Clothing,56.94,90,Baker Inc,williamskelly@example.com,Pant & shirt,10/9/2022 08:31,716
7740,ago,Women's Accessories,20.47,136,Gonzalez Ltd,myerscatherine@example.net,Wrist Watch,1/7/2021 00:12,322
6167,maybe,Women's Shoes,92.66,97,"Pena, Parrish and Grant",paulthomas@example.net,Wrist Watch,10/15/2020 16:44,92
9313,social,Men's Accessories,67.67,17,Williams-Gonzalez,nelsonsamuel@example.com,Leggins,11/1/2022 02:22,712
1031,occur,Men's Accessories,54.97,68,Mason-Gray,thomasmichael@example.org,Formal Shoe,7/9/2020 14:33,143
5822,structure,Men's Shoes,21.16,56,Foster-Daniels,michael88@example.net,Leggins,12/10/2020 14:23,3
6453,computer,Women's Clothing,37.9,131,"Zimmerman, Jordan and Koch",ejordan@example.org,Leggins,8/27/2020 03:43,133
4313,continue,Men's Clothing,31.54,68,"Ramos, Martinez and Little",garciastephanie@example.org,Leggins,4/13/2021 10:23,758
3996,seem,Men's Accessories,51.95,18,Manning Group,williamssylvia@example.net,Shoes,11/7/2021 16:23,923
6288,become,Men's Accessories,91.77,153,Dorsey Group,whiteroy@example.org,Leggins,8/18/2023 11:09,202
7119,fast,Women's Shoes,74.58,147,Brewer-Turner,lee82@example.org,Leggins,7/6/2022 11:28,750
7110,everybody,Women's Clothing,45.67,106,"Phillips, Morales and Sims",joshua35@example.org,Wrist Watch,12/24/2021 09:53,852
5586,manager,Women's Shoes,33.42,182,Nguyen PLC,rnichols@example.net,Formal Shoe,5/14/2022 14:18,444
5484,in,Women's Accessories,33.17,81,Arnold Group,chandlerjonathan@example.com,Wrist Watch,8/5/2022 03:47,823
3916,order,Men's Shoes,44.73,92,Johnson Group,sandra49@example.com,Bracelet,7/10/2022 23:30,802
2644,home,Women's Shoes,60.83,140,Pena PLC,erik02@example.org,Shoes,7/28/2021 03:25,709
5040,old,Men's Accessories,38.28,43,"Mann, Oconnell and Rosales",sdeleon@example.org,Bracelet,11/22/2023 06:33,750
9985,son,Men's Shoes,97.84,73,West LLC,david25@example.org,Leggins,4/13/2022 23:16,307
5781,image,Women's Clothing,65.46,77,Clark Inc,jessica96@example.net,Wrist Watch,2/13/2021 23:55,137
4027,rate,Men's Shoes,64.36,177,"Kelley, Clark and Jones",vbennett@example.com,Shoes,10/4/2020 18:25,206
4557,green,Men's Shoes,70.66,197,Watson Group,tdaniels@example.net,Shoes,7/10/2020 16:48,456
5819,should,Women's Shoes,71.13,26,Zamora PLC,penajason@example.com,Pant & shirt,5/16/2023 03:21,722
2403,cell,Women's Clothing,78.97,95,Davis and Sons,martinmonique@example.org,Pant & shirt,3/22/2023 08:50,605
5386,perhaps,Women's Clothing,26.82,71,"Juarez, Trujillo and Jennings",brett71@example.com,Pant & shirt,1/5/2023 08:53,6
2735,campaign,Men's Shoes,75.89,48,Woodward-Dillon,michaelsolomon@example.org,Bracelet,10/24/2020 14:40,67
1854,reality,Men's Clothing,37.89,174,Wang-Williams,sarah22@example.net,Pant & shirt,1/13/2023 04:22,960
8351,physical,Men's Clothing,58.05,156,"Davis, Garcia and Stewart",scott52@example.net,Wrist Watch,3/28/2023 01:43,224
6652,pattern,Men's Shoes,29.26,49,Banks-Nguyen,katherinemunoz@example.net,Shoes,8/29/2021 02:56,970
5668,among,Women's Accessories,29.63,54,Eaton Inc,lgonzales@example.net,Shoes,3/8/2023 07:03,815
7758,spend,Men's Accessories,50.23,101,Maxwell-Craig,morgan77@example.net,Bracelet,8/30/2023 20:46,965
2199,physical,Women's Shoes,82.65,20,"Liu, Rodriguez and Young",lindsey12@example.com,Formal Shoe,5/2/2023 06:40,973
8505,base,Men's Accessories,12.29,124,Odom-Brandt,travishess@example.org,Leggins,7/8/2021 13:07,963
9883,there,Women's Accessories,13.18,98,"Bartlett, Levine and Dennis",shannontaylor@example.org,Shoes,3/4/2021 18:42,100
9045,knowledge,Women's Clothing,44.1,13,Conley Group,eallen@example.com,Wrist Watch,11/12/2020 15:51,310
7128,site,Women's Clothing,20.54,19,Lyons-Taylor,stevenalvarado@example.net,Bracelet,9/15/2021 03:31,626
7485,red,Men's Accessories,39.05,110,Baker-Mcgee,raywalker@example.net,Bracelet,3/5/2023 04:26,423
4416,wife,Women's Clothing,28.39,26,Harding-Stein,sandrabishop@example.net,Wrist Watch,10/20/2023 04:13,52
4158,issue,Women's Shoes,95.27,106,Bryant Inc,powellsharon@example.com,Leggins,5/8/2023 06:06,67
6914,attention,Women's Accessories,12.3,156,Miller-Evans,tuckerrick@example.org,Pant & shirt,12/27/2021 08:54,426
9871,require,Women's Accessories,74.64,107,"Murphy, Anderson and Hansen",kristenmack@example.com,Wrist Watch,2/11/2020 00:34,916
6865,from,Women's Shoes,36.68,122,Ryan-Smith,mweiss@example.net,Shoes,7/10/2020 21:26,36
7792,power,Men's Shoes,57.01,180,Stone Inc,criley@example.org,Pant & shirt,7/21/2021 04:19,48
5880,defense,Women's Accessories,70.49,156,Kane-Vincent,ijones@example.net,Wrist Watch,8/30/2023 07:52,388
5584,professor,Men's Accessories,25.11,189,"Garrett, Miller and Hall",krista77@example.net,Pant & shirt,7/14/2023 08:55,872
8368,property,Women's Accessories,26.94,195,Hughes-Fox,qdelgado@example.org,Wrist Watch,8/12/2020 14:56,544
8724,stand,Women's Clothing,84.94,110,Ramirez-Guzman,wallacejennifer@example.org,Shoes,3/20/2023 20:46,72
5443,better,Women's Accessories,32.15,196,Kennedy-Rocha,whammond@example.org,Formal Shoe,3/31/2022 22:23,674
1161,back,Men's Accessories,78.34,63,Smith-Roberts,bharmon@example.com,Bracelet,8/14/2021 03:46,229
4231,bed,Men's Accessories,38.84,36,Johnson and Sons,joshua45@example.net,Pant & shirt,3/11/2021 20:03,963
5814,could,Women's Shoes,17.05,189,Hahn Group,belljonathan@example.com,Formal Shoe,12/12/2022 06:32,43
4342,recognize,Women's Clothing,52.47,74,"Norris, Carter and Byrd",fischermichele@example.net,Pant & shirt,6/6/2020 03:22,432
3865,song,Men's Shoes,64.66,14,Griffith-Smith,monica86@example.org,Formal Shoe,6/13/2020 20:50,602
1054,today,Men's Accessories,23.42,20,"Church, Lawrence and Cantu",tnelson@example.com,Shoes,12/30/2023 04:29,903
5142,easy,Women's Accessories,90.12,78,Jacobs and Sons,michelleparsons@example.org,Bracelet,6/21/2020 11:25,921
5937,yeah,Men's Clothing,81.16,131,Weber-Gonzalez,victoria70@example.com,Pant & shirt,5/17/2020 19:46,6
6810,wide,Men's Clothing,27.14,65,Doyle-Thomas,elizabethsmith@example.org,Pant & shirt,12/11/2022 15:32,819
7433,series,Men's Clothing,16.87,158,Wu PLC,pschmidt@example.net,Formal Shoe,3/1/2020 16:56,398
1479,add,Women's Clothing,39.48,86,Scott Group,astevens@example.com,Leggins,12/5/2020 16:53,40
8008,statement,Men's Accessories,45.14,194,"Thompson, Bernard and Bennett",paul14@example.org,Shoes,4/8/2021 02:48,654
5946,light,Men's Accessories,40.22,171,Patel PLC,osmith@example.net,Formal Shoe,12/28/2021 23:57,702
3322,each,Men's Accessories,29.78,57,"Garcia, Leblanc and Parker",alicia49@example.net,Pant & shirt,12/5/2023 00:10,925
3852,right,Women's Shoes,76.36,82,Fields PLC,yhuynh@example.org,Leggins,7/29/2021 12:23,782
9696,idea,Women's Accessories,65.64,33,Fuentes PLC,nelsonmckenzie@example.org,Leggins,1/3/2023 01:08,652
3442,you,Women's Shoes,49.98,176,Wilson Ltd,qshaffer@example.com,Formal Shoe,6/29/2022 21:04,928
